Date,Open,High,Low,Close,Volume
2024-01-02,6.090000152587891,6.329999923706055,6.010000228881836,6.110000133514404,13559500
2024-01-03,6.050000190734863,6.070000171661377,5.550000190734863,5.579999923706055,29667200
2024-01-04,5.559999942779541,5.599999904632568,5.25,5.300000190734863,22982900
2024-01-05,5.260000228881836,5.28000020980835,5.079999923706055,5.170000076293945,16168600
2024-01-08,5.139999866485596,5.420000076293945,5.090000152587891,5.289999961853027,14387800
2024-01-09,5.239999771118164,5.300000190734863,5.03000020980835,5.039999961853027,13134200
2024-01-10,5.050000190734863,5.050000190734863,4.710000038146973,4.909999847412109,22955000
2024-01-11,4.860000133514404,4.869999885559082,4.639999866485596,4.699999809265137,13427900
2024-01-12,4.670000076293945,4.789999961853027,4.46999979019165,4.559999942779541,14390800
2024-01-16,4.539999961853027,4.539999961853027,4.130000114440918,4.210000038146973,17837000
2024-01-17,4.070000171661377,4.260000228881836,4.010000228881836,4.110000133514404,15468000
2024-01-18,4.150000095367432,4.440000057220459,4.079999923706055,4.429999828338623,17690000
2024-01-19,4.5,4.53000020980835,4.300000190734863,4.510000228881836,11156800
2024-01-22,4.599999904632568,4.809999942779541,4.429999828338623,4.480000019073486,14325900
2024-01-23,4.53000020980835,4.71999979019165,4.329999923706055,4.329999923706055,12718300
2024-01-24,4.400000095367432,4.440000057220459,4.110000133514404,4.130000114440918,11173100
2024-01-25,4.130000114440918,4.230000019073486,4.070000171661377,4.079999923706055,11252900
2024-01-26,4.119999885559082,4.260000228881836,4.059999942779541,4.070000171661377,11295600
2024-01-29,4.110000133514404,4.269999980926514,3.9800000190734863,4.269999980926514,10971900
2024-01-30,4.230000019073486,4.230000019073486,4.079999923706055,4.110000133514404,8874400
2024-01-31,4.119999885559082,4.320000171661377,4.03000020980835,4.050000190734863,14591600
2024-02-01,4.099999904632568,4.150000095367432,4.019999980926514,4.059999942779541,10616900
2024-02-02,4.039999961853027,4.059999942779541,3.930000066757202,4.010000228881836,12845900
2024-02-05,3.9700000286102295,3.9800000190734863,3.5999999046325684,3.6700000762939453,19878600
2024-02-06,3.6500000953674316,4.159999847412109,3.5899999141693115,4.070000171661377,20639700
2024-02-07,4.079999923706055,4.079999923706055,3.8399999141693115,3.940000057220459,13338800
2024-02-08,3.9800000190734863,4.159999847412109,3.940000057220459,4.090000152587891,10763900
2024-02-09,4.150000095367432,4.489999771118164,4.099999904632568,4.380000114440918,19574100
2024-02-12,4.380000114440918,4.71999979019165,4.309999942779541,4.559999942779541,15646900
2024-02-13,4.369999885559082,4.679999828338623,4.260000228881836,4.489999771118164,12040700
2024-02-14,4.619999885559082,4.869999885559082,4.46999979019165,4.800000190734863,13270800
2024-02-15,4.800000190734863,5.050000190734863,4.760000228881836,4.889999866485596,12504600
2024-02-16,4.769999980926514,4.949999809265137,4.619999885559082,4.829999923706055,10204400
2024-02-20,4.760000228881836,4.809999942779541,4.550000190734863,4.659999847412109,9115700
2024-02-21,4.590000152587891,4.820000171661377,4.510000228881836,4.570000171661377,8125600
2024-02-22,4.659999847412109,4.690000057220459,4.360000133514404,4.420000076293945,9668400
2024-02-23,4.389999866485596,4.539999961853027,4.28000020980835,4.440000057220459,9598600
2024-02-26,4.460000038146973,4.610000133514404,4.369999885559082,4.449999809265137,10444100
2024-02-27,4.489999771118164,4.849999904632568,4.489999771118164,4.809999942779541,17026500
2024-02-28,4.929999828338623,5.099999904632568,4.75,4.989999771118164,28664100
2024-02-29,4.460000038146973,4.75,4.21999979019165,4.320000171661377,28656100
2024-03-01,4.340000152587891,4.5,4.230000019073486,4.360000133514404,12611400
2024-03-04,4.360000133514404,4.389999866485596,4.119999885559082,4.320000171661377,14610500
2024-03-05,4.230000019073486,4.550000190734863,4.210000038146973,4.5,13744900
2024-03-06,4.519999980926514,4.690000057220459,4.400000095367432,4.559999942779541,12789200
2024-03-07,4.599999904632568,4.900000095367432,4.519999980926514,4.599999904632568,19618800
2024-03-08,4.679999828338623,4.78000020980835,4.239999771118164,4.300000190734863,17458800
2024-03-11,4.300000190734863,4.5,4.25,4.360000133514404,12463000
2024-03-12,4.380000114440918,4.409999847412109,4.269999980926514,4.340000152587891,7131900
2024-03-13,4.320000171661377,4.449999809265137,4.300000190734863,4.360000133514404,8553900
2024-03-14,4.369999885559082,4.380000114440918,4.170000076293945,4.269999980926514,9477900
2024-03-15,4.199999809265137,4.539999961853027,4.199999809265137,4.440000057220459,17695300
2024-03-18,4.429999828338623,4.489999771118164,4.360000133514404,4.389999866485596,8581600
2024-03-19,4.349999904632568,4.409999847412109,4.239999771118164,4.269999980926514,8181200
2024-03-20,4.25,4.28000020980835,4.150000095367432,4.25,8398300
2024-03-21,4.25,4.300000190734863,4.150000095367432,4.199999809265137,7592100
2024-03-22,4.170000076293945,4.179999828338623,4.059999942779541,4.079999923706055,7275400
2024-03-25,4.110000133514404,4.239999771118164,4.059999942779541,4.090000152587891,8252200
2024-03-26,4.139999866485596,4.300000190734863,4.059999942779541,4.070000171661377,13948700
2024-03-27,4.130000114440918,4.369999885559082,4.070000171661377,4.340000152587891,12992400
2024-03-28,3.8399999141693115,3.9600000381469727,3.6500000953674316,3.7200000286102295,44200800
2024-04-01,3.740000009536743,3.7699999809265137,3.119999885559082,3.140000104904175,46101700
2024-04-02,3.180000066757202,3.2100000381469727,3.059999942779541,3.0999999046325684,19707400
2024-04-03,3.119999885559082,3.119999885559082,2.940000057220459,3.0199999809265137,22202900
2024-04-04,3.0199999809265137,3.1500000953674316,2.9800000190734863,3.0,16686800
2024-04-05,3.009999990463257,3.049999952316284,2.950000047683716,3.009999990463257,11267600
2024-04-08,3.0399999618530273,3.049999952316284,2.950000047683716,2.950000047683716,9716600
2024-04-09,2.9700000286102295,3.0199999809265137,2.950000047683716,2.9700000286102295,9334000
2024-04-10,2.9000000953674316,2.9100000858306885,2.7699999809265137,2.8299999237060547,16257100
2024-04-11,2.890000104904175,2.890000104904175,2.7300000190734863,2.799999952316284,15594600
2024-04-12,2.759999990463257,2.7799999713897705,2.609999895095825,2.6500000953674316,16611200
2024-04-15,2.6700000762939453,2.680000066757202,2.4600000381469727,2.4700000286102295,16163200
2024-04-16,2.440000057220459,2.890000104904175,2.380000114440918,2.7200000286102295,31338600
2024-04-17,2.940000057220459,3.0299999713897705,2.819999933242798,2.9800000190734863,26016400
2024-04-18,2.990000009536743,3.0,2.759999990463257,2.9200000762939453,13960300
2024-04-19,2.890000104904175,3.299999952316284,2.8299999237060547,3.1600000858306885,28450500
2024-04-22,3.200000047683716,3.490000009536743,3.0,3.4200000762939453,26989500
2024-04-23,3.4000000953674316,3.549999952316284,3.359999895095825,3.390000104904175,16326100
2024-04-24,3.380000114440918,3.5,3.1700000762939453,3.2799999713897705,13666600
